ID,GENDER,CAR,REALITY,NO_OF_CHILD,FAMILY_TYPE,HOUSE_TYPE,FLAG_MOBIL,WORK_PHONE,PHONE,E_MAIL,FAMILY SIZE,BEGIN_MONTH,AGE,YEARS_EMPLOYED,TARGET,INCOME,INCOME_TYPE,EDUCATION_TYPE
5145716,F,N,Y,2,Married,House / apartment,1,0,0,0,4.0,43,35,12.0,0,135000.0,Working,Secondary / secondary special
5145717,F,N,Y,2,Married,House / apartment,1,0,0,0,4.0,12,35,12.0,0,135000.0,Working,Secondary / secondary special
5145718,F,N,Y,3,Married,House / apartment,1,0,0,0,5.0,57,31,3.0,0,157500.0,Working,Secondary / secondary special
5145719,F,N,Y,0,Single / not married,House / apartment,1,0,0,0,1.0,7,32,1.0,0,90000.0,Working,Higher education
5145720,F,N,N,1,Married,House / apartment,1,0,0,0,3.0,23,40,5.0,0,202500.0,Working,Secondary / secondary special
5145722,M,Y,Y,0,Single / not married,House / apartment,1,0,1,0,1.0,5,28,1.0,0,315000.0,Working,Higher education
5145723,M,Y,Y,0,Single / not married,House / apartment,1,0,1,0,1.0,5,28,1.0,0,315000.0,Working,Higher education
5145724,F,N,N,0,Single / not married,House / apartment,1,0,0,0,1.0,40,43,4.0,0,202500.0,Working,Secondary / secondary special
5145725,F,N,N,0,Single / not married,House / apartment,1,0,0,0,1.0,13,43,4.0,0,202500.0,Working,Secondary / secondary special
5145730,M,Y,N,1,Married,House / apartment,1,0,0,0,3.0,40,39,4.0,0,157500.0,Working,Secondary / secondary special
5145731,M,Y,N,1,Married,House / apartment,1,0,0,0,3.0,53,26,3.0,0,292500.0,Commercial associate,Secondary / secondary special
5145732,M,Y,N,1,Married,House / apartment,1,0,0,0,3.0,5,26,3.0,0,292500.0,Commercial associate,Secondary / secondary special
5145733,M,Y,N,1,Married,House / apartment,1,0,0,0,3.0,17,26,3.0,0,292500.0,Commercial associate,Secondary / secondary special
5145734,M,Y,N,1,Married,House / apartment,1,0,0,0,3.0,11,26,3.0,0,292500.0,Commercial associate,Secondary / secondary special
5145735,M,Y,Y,1,Married,House / apartment,1,0,0,0,3.0,49,57,0.0,0,270000.0,Working,Higher education
5145736,M,Y,Y,1,Married,House / apartment,1,0,0,0,3.0,14,57,0.0,0,270000.0,Working,Higher education
5145737,M,Y,Y,1,Married,House / apartment,1,0,0,0,3.0,17,57,0.0,0,270000.0,Working,Higher education
5145738,M,Y,Y,1,Married,House / apartment,1,0,0,0,3.0,28,57,0.0,0,270000.0,Working,Higher education
5145739,M,Y,Y,1,Married,House / apartment,1,0,0,0,3.0,14,57,0.0,0,270000.0,Working,Higher education
5145743,F,Y,Y,0,Married,House / apartment,1,0,0,0,2.0,12,27,2.0,0,157500.0,Working,Higher education
5145744,F,Y,Y,0,Married,House / apartment,1,0,0,0,2.0,4,27,2.0,0,157500.0,Working,Higher education
5145769,F,Y,Y,0,Married,House / apartment,1,0,0,0,2.0,6,46,7.0,0,315000.0,Commercial associate,Secondary / secondary special
5145770,F,Y,Y,4,Married,House / apartment,1,0,0,0,6.0,42,37,5.0,0,112500.0,Working,Higher education
5145771,F,Y,Y,4,Married,House / apartment,1,0,0,0,6.0,42,37,5.0,0,112500.0,Working,Higher education
5145772,F,Y,Y,4,Married,House / apartment,1,0,0,0,6.0,59,37,5.0,0,112500.0,Working,Higher education
5145773,F,Y,Y,4,Married,House / apartment,1,0,0,0,6.0,49,37,5.0,0,112500.0,Working,Higher education
5145776,F,Y,Y,4,Married,House / apartment,1,0,0,0,6.0,42,37,5.0,0,112500.0,Working,Higher education
5145777,F,Y,Y,4,Married,House / apartment,1,0,0,0,6.0,12,37,5.0,0,112500.0,Working,Higher education
5145778,F,Y,Y,4,Married,House / apartment,1,0,0,0,6.0,7,37,5.0,0,112500.0,Working,Higher education
5145781,F,Y,Y,4,Married,House / apartment,1,0,0,0,6.0,38,37,5.0,0,112500.0,Working,Higher education
5145782,F,Y,Y,4,Married,House / apartment,1,0,0,0,6.0,35,37,5.0,0,112500.0,Working,Higher education
5145783,F,Y,Y,4,Married,House / apartment,1,0,0,0,6.0,12,37,5.0,0,112500.0,Working,Higher education
5145786,F,Y,Y,0,Married,House / apartment,1,0,0,0,2.0,36,43,8.0,0,99000.0,Working,Secondary / secondary special
5145790,F,Y,N,1,Married,Municipal apartment,1,0,0,0,3.0,21,44,9.0,0,180000.0,Commercial associate,Secondary / secondary special
5145791,F,Y,N,1,Married,Municipal apartment,1,0,0,0,3.0,39,44,9.0,0,180000.0,Commercial associate,Secondary / secondary special
5145796,M,N,Y,0,Married,House / apartment,1,0,0,0,2.0,5,37,5.0,0,315000.0,Working,Higher education
5145797,M,N,Y,0,Married,House / apartment,1,0,0,0,2.0,21,37,5.0,0,315000.0,Working,Higher education
5145798,F,N,Y,0,Married,House / apartment,1,0,0,0,2.0,5,63,6.0,0,315000.0,Commercial associate,Secondary / secondary special
5145803,F,N,N,1,Single / not married,House / apartment,1,0,1,0,2.0,4,51,7.0,0,180000.0,Commercial associate,Higher education
5145804,M,N,Y,0,Single / not married,House / apartment,1,0,0,0,1.0,15,27,2.0,0,180000.0,Commercial associate,Secondary / secondary special
5145805,F,N,Y,0,Separated,House / apartment,1,0,0,0,1.0,6,42,3.0,0,202500.0,Working,Secondary / secondary special
5145809,F,N,Y,0,Married,House / apartment,1,0,0,0,2.0,10,28,3.0,0,157500.0,Working,Higher education
5145810,F,N,Y,0,Married,House / apartment,1,0,0,0,2.0,13,28,3.0,0,157500.0,Working,Higher education
5145812,F,N,N,1,Married,House / apartment,1,0,0,0,3.0,19,36,14.0,0,99000.0,Commercial associate,Secondary / secondary special
5145816,M,N,Y,1,Married,House / apartment,1,0,0,0,3.0,1,44,5.0,0,225000.0,Commercial associate,Secondary / secondary special
5145819,F,N,Y,0,Separated,House / apartment,1,1,1,0,1.0,39,47,14.0,0,247500.0,Working,Secondary / secondary special
5145821,F,N,N,0,Separated,House / apartment,1,0,0,0,1.0,52,40,13.0,0,202500.0,Working,Secondary / secondary special
5145822,M,Y,N,0,Married,With parents,1,0,0,0,2.0,26,25,2.0,0,135000.0,Working,Secondary / secondary special
5145823,M,Y,N,0,Married,With parents,1,0,0,0,2.0,20,25,2.0,0,135000.0,Working,Secondary / secondary special
5145828,F,N,Y,0,Married,House / apartment,1,0,0,0,2.0,38,54,6.0,0,67500.0,Working,Secondary / secondary special
5145829,F,N,Y,0,Married,House / apartment,1,0,0,0,2.0,48,54,6.0,0,67500.0,Working,Secondary / secondary special
5145830,F,N,Y,0,Married,House / apartment,1,0,0,0,2.0,48,54,6.0,0,67500.0,Working,Secondary / secondary special
5145831,F,N,Y,0,Married,House / apartment,1,0,0,0,2.0,11,54,6.0,0,67500.0,Working,Secondary / secondary special
5145832,F,N,Y,0,Married,House / apartment,1,0,0,0,2.0,30,54,6.0,0,67500.0,Working,Secondary / secondary special
5145833,F,N,Y,0,Married,House / apartment,1,0,0,0,2.0,6,54,6.0,0,67500.0,Working,Secondary / secondary special
5145834,F,N,Y,0,Married,House / apartment,1,0,0,0,2.0,48,54,6.0,0,67500.0,Working,Secondary / secondary special
5145835,F,N,Y,0,Married,House / apartment,1,0,0,0,2.0,43,54,6.0,0,67500.0,Working,Secondary / secondary special
5145856,F,N,N,1,Married,House / apartment,1,0,0,0,3.0,34,39,2.0,0,180000.0,Commercial associate,Secondary / secondary special
5145857,F,N,N,1,Married,House / apartment,1,0,0,0,3.0,34,39,2.0,0,180000.0,Commercial associate,Secondary / secondary special
5145858,F,N,N,1,Married,House / apartment,1,0,0,0,3.0,34,39,2.0,0,180000.0,Commercial associate,Secondary / secondary special
5145859,F,N,N,1,Married,House / apartment,1,0,0,0,3.0,29,39,2.0,0,180000.0,Commercial associate,Secondary / secondary special
5145860,F,N,N,1,Married,House / apartment,1,0,0,0,3.0,29,39,2.0,0,180000.0,Commercial associate,Secondary / secondary special
5145861,F,N,N,1,Married,House / apartment,1,0,0,0,3.0,19,39,2.0,0,180000.0,Commercial associate,Secondary / secondary special
5145862,F,N,N,1,Married,House / apartment,1,0,0,0,3.0,17,39,2.0,0,180000.0,Commercial associate,Secondary / secondary special
5145863,F,N,N,1,Married,House / apartment,1,0,0,0,3.0,24,39,2.0,0,180000.0,Commercial associate,Secondary / secondary special
5145866,F,N,N,1,Married,House / apartment,1,0,0,0,3.0,32,39,2.0,0,180000.0,Commercial associate,Secondary / secondary special
5145954,F,N,N,1,Married,House / apartment,1,0,1,0,3.0,53,43,1.0,0,157500.0,Working,Higher education
5145957,F,N,N,1,Married,House / apartment,1,0,1,0,3.0,11,43,1.0,0,157500.0,Working,Higher education
5145959,F,N,N,1,Married,House / apartment,1,0,1,0,3.0,26,43,1.0,0,157500.0,Working,Higher education
5145960,F,N,N,1,Married,House / apartment,1,0,1,0,3.0,21,43,1.0,0,157500.0,Working,Higher education
5145961,F,N,N,1,Married,House / apartment,1,0,1,0,3.0,11,43,1.0,0,157500.0,Working,Higher education
5145962,F,N,N,2,Married,House / apartment,1,0,0,0,4.0,43,42,10.0,0,130500.0,Working,Secondary / secondary special
5145963,F,N,N,2,Married,House / apartment,1,0,0,0,4.0,47,42,10.0,0,130500.0,Working,Secondary / secondary special
5145964,F,N,N,2,Married,House / apartment,1,0,0,0,4.0,24,42,10.0,0,130500.0,Working,Secondary / secondary special
5145965,F,N,N,2,Married,House / apartment,1,0,0,0,4.0,21,42,10.0,0,130500.0,Working,Secondary / secondary special
5145966,F,N,N,2,Married,House / apartment,1,0,0,0,4.0,13,42,10.0,0,130500.0,Working,Secondary / secondary special
5145967,F,N,N,2,Married,House / apartment,1,0,0,0,4.0,1,42,10.0,0,130500.0,Working,Secondary / secondary special
5145977,F,Y,N,0,Widow,House / apartment,1,0,0,0,1.0,59,54,16.0,0,112500.0,State servant,Secondary / secondary special
5145978,F,Y,N,0,Widow,House / apartment,1,0,0,0,1.0,40,54,16.0,0,112500.0,State servant,Secondary / secondary special
5145979,F,Y,N,0,Widow,House / apartment,1,0,0,0,1.0,48,54,16.0,0,112500.0,State servant,Secondary / secondary special
5145980,F,Y,N,0,Widow,House / apartment,1,0,0,0,1.0,18,54,16.0,0,112500.0,State servant,Secondary / secondary special
5145981,F,Y,N,0,Widow,House / apartment,1,0,0,0,1.0,39,54,16.0,0,112500.0,State servant,Secondary / secondary special
5145982,F,Y,N,0,Widow,House / apartment,1,0,0,0,1.0,11,54,16.0,0,112500.0,State servant,Secondary / secondary special
5145983,F,Y,N,0,Widow,House / apartment,1,0,0,0,1.0,11,54,16.0,0,112500.0,State servant,Secondary / secondary special
5146002,M,Y,Y,0,Single / not married,House / apartment,1,0,0,1,1.0,56,28,1.0,0,225000.0,Working,Secondary / secondary special
5146003,M,Y,Y,0,Single / not married,House / apartment,1,0,0,1,1.0,56,28,1.0,0,225000.0,Working,Secondary / secondary special
5146005,M,Y,Y,0,Single / not married,House / apartment,1,0,0,1,1.0,53,28,1.0,1,225000.0,Working,Secondary / secondary special
5146006,M,Y,Y,0,Single / not married,House / apartment,1,0,0,1,1.0,20,28,1.0,0,225000.0,Working,Secondary / secondary special
5146007,M,Y,N,2,Married,House / apartment,1,0,0,0,4.0,49,26,2.0,0,180000.0,Working,Secondary / secondary special
5146008,M,Y,N,2,Married,House / apartment,1,0,0,0,4.0,5,26,2.0,0,180000.0,Working,Secondary / secondary special
5146020,F,N,Y,0,Married,House / apartment,1,0,1,0,2.0,44,61,7.0,0,112500.0,Working,Secondary / secondary special
5146024,F,N,Y,0,Married,House / apartment,1,0,1,0,2.0,59,30,11.0,0,360000.0,Commercial associate,Higher education
5146025,F,N,Y,0,Married,House / apartment,1,0,1,0,2.0,53,30,11.0,0,360000.0,Commercial associate,Higher education
5146027,F,N,Y,0,Married,House / apartment,1,0,1,0,2.0,47,30,11.0,0,360000.0,Commercial associate,Higher education
5146028,F,N,Y,0,Married,House / apartment,1,0,1,0,2.0,7,30,11.0,0,360000.0,Commercial associate,Higher education
5146029,F,N,Y,0,Married,House / apartment,1,0,1,0,2.0,37,30,11.0,0,360000.0,Commercial associate,Higher education
5146030,F,N,Y,0,Married,House / apartment,1,0,1,0,2.0,8,30,11.0,0,360000.0,Commercial associate,Higher education
5146031,F,N,Y,0,Married,House / apartment,1,0,1,0,2.0,9,30,11.0,0,360000.0,Commercial associate,Higher education
5146032,M,N,Y,0,Single / not married,House / apartment,1,0,0,0,1.0,13,47,11.0,0,157500.0,Working,Secondary / secondary special
5146033,M,N,Y,0,Single / not married,House / apartment,1,0,0,0,1.0,16,47,11.0,0,157500.0,Working,Secondary / secondary special
5146034,M,N,Y,0,Single / not married,House / apartment,1,0,0,0,1.0,5,47,11.0,0,157500.0,Working,Secondary / secondary special
5146039,F,N,Y,0,Single / not married,House / apartment,1,0,0,0,1.0,26,51,7.0,0,360000.0,Commercial associate,Secondary / secondary special
5146040,F,N,Y,0,Single / not married,House / apartment,1,0,0,0,1.0,32,51,7.0,0,360000.0,Commercial associate,Secondary / secondary special
5146041,F,N,Y,0,Single / not married,House / apartment,1,0,0,0,1.0,35,51,7.0,0,360000.0,Commercial associate,Secondary / secondary special
5146042,F,N,Y,0,Single / not married,House / apartment,1,0,0,0,1.0,42,51,7.0,0,360000.0,Commercial associate,Secondary / secondary special
5146043,F,N,Y,0,Single / not married,House / apartment,1,0,0,0,1.0,40,51,7.0,0,360000.0,Commercial associate,Secondary / secondary special
5146044,F,N,Y,0,Single / not married,House / apartment,1,0,0,0,1.0,53,51,7.0,0,360000.0,Commercial associate,Secondary / secondary special
5146045,F,N,Y,0,Single / not married,House / apartment,1,0,0,0,1.0,13,51,7.0,0,360000.0,Commercial associate,Secondary / secondary special
5146046,F,N,Y,0,Single / not married,House / apartment,1,0,0,0,1.0,0,51,7.0,0,360000.0,Commercial associate,Secondary / secondary special
5146047,F,N,Y,0,Single / not married,House / apartment,1,0,0,0,1.0,8,51,7.0,0,360000.0,Commercial associate,Secondary / secondary special
5146048,F,Y,Y,1,Married,House / apartment,1,0,0,0,3.0,3,37,1.0,0,90000.0,Working,Secondary / secondary special
5146056,F,N,Y,0,Separated,House / apartment,1,0,0,0,1.0,50,53,1.0,0,157500.0,Working,Secondary / secondary special
5146057,F,N,Y,0,Separated,House / apartment,1,0,0,0,1.0,60,53,1.0,0,157500.0,Working,Secondary / secondary special
5146058,F,N,Y,0,Separated,House / apartment,1,0,0,0,1.0,50,53,1.0,0,157500.0,Working,Secondary / secondary special
5146059,F,N,Y,0,Separated,House / apartment,1,0,0,0,1.0,42,53,1.0,0,157500.0,Working,Secondary / secondary special
5146060,F,N,Y,0,Separated,House / apartment,1,0,0,0,1.0,7,53,1.0,0,157500.0,Working,Secondary / secondary special
5146061,F,N,Y,0,Separated,House / apartment,1,0,0,0,1.0,42,53,1.0,0,157500.0,Working,Secondary / secondary special
5146062,F,N,Y,0,Separated,House / apartment,1,0,0,0,1.0,39,53,1.0,0,157500.0,Working,Secondary / secondary special
5146063,F,N,Y,0,Separated,House / apartment,1,0,0,0,1.0,1,53,1.0,0,157500.0,Working,Secondary / secondary special
5146073,M,Y,Y,0,Separated,House / apartment,1,0,0,0,1.0,1,52,5.0,0,180000.0,Working,Secondary / secondary special
5146077,F,N,Y,1,Married,House / apartment,1,1,1,0,3.0,1,35,3.0,0,108000.0,Working,Secondary / secondary special
5146079,F,N,Y,1,Married,House / apartment,1,1,1,0,3.0,55,35,3.0,1,108000.0,Working,Secondary / secondary special
5146106,M,N,Y,3,Married,House / apartment,1,0,0,0,5.0,50,36,6.0,0,494100.0,Commercial associate,Higher education
5146108,M,N,Y,3,Married,House / apartment,1,0,0,0,5.0,17,36,6.0,0,494100.0,Commercial associate,Higher education
5146109,M,N,Y,3,Married,House / apartment,1,0,0,0,5.0,39,36,6.0,0,494100.0,Commercial associate,Higher education
5146110,M,N,Y,3,Married,House / apartment,1,0,0,0,5.0,4,36,6.0,0,494100.0,Commercial associate,Higher education
5146127,M,N,N,1,Married,House / apartment,1,0,0,0,3.0,30,32,2.0,0,157500.0,Working,Secondary / secondary special
5146137,F,N,Y,0,Married,House / apartment,1,1,1,0,2.0,28,28,6.0,0,135000.0,Working,Secondary / secondary special
5146138,F,N,Y,0,Married,House / apartment,1,1,1,0,2.0,28,28,6.0,0,135000.0,Working,Secondary / secondary special
5146139,F,N,Y,0,Married,House / apartment,1,1,1,0,2.0,28,28,6.0,0,135000.0,Working,Secondary / secondary special
5146140,F,N,Y,0,Married,House / apartment,1,1,1,0,2.0,26,28,6.0,0,135000.0,Working,Secondary / secondary special
5146141,F,N,Y,0,Married,House / apartment,1,1,1,0,2.0,7,28,6.0,0,135000.0,Working,Secondary / secondary special
5146142,M,N,Y,0,Married,House / apartment,1,0,0,0,2.0,25,51,11.0,0,135000.0,Commercial associate,Higher education
5146143,M,N,Y,0,Married,House / apartment,1,0,0,0,2.0,59,51,11.0,0,135000.0,Commercial associate,Higher education
5146144,M,N,Y,0,Married,House / apartment,1,0,0,0,2.0,43,51,11.0,0,135000.0,Commercial associate,Higher education
5146145,M,N,Y,0,Married,House / apartment,1,0,0,0,2.0,5,51,11.0,0,135000.0,Commercial associate,Higher education
5146155,F,N,Y,0,Married,House / apartment,1,1,1,0,2.0,14,47,13.0,0,216000.0,Working,Secondary / secondary special
5146167,F,N,Y,0,Married,House / apartment,1,0,0,0,2.0,42,56,5.0,1,135000.0,Working,Secondary / secondary special
5146192,M,Y,Y,0,Civil marriage,House / apartment,1,0,0,0,2.0,21,29,2.0,0,382500.0,Working,Higher education
5146193,M,Y,Y,0,Civil marriage,House / apartment,1,0,0,0,2.0,25,29,2.0,0,382500.0,Working,Higher education
5146194,M,Y,Y,0,Civil marriage,House / apartment,1,0,0,0,2.0,10,29,2.0,0,382500.0,Working,Higher education
5146195,M,Y,Y,0,Civil marriage,House / apartment,1,0,0,0,2.0,18,29,2.0,0,382500.0,Working,Higher education
5146197,M,Y,Y,0,Civil marriage,House / apartment,1,0,0,0,2.0,25,29,2.0,0,382500.0,Working,Higher education
5146198,M,Y,Y,0,Civil marriage,House / apartment,1,0,0,0,2.0,13,29,2.0,0,382500.0,Working,Higher education
5146199,F,Y,Y,1,Married,House / apartment,1,0,0,0,3.0,36,28,6.0,0,202500.0,Working,Secondary / secondary special
5146200,F,Y,Y,1,Married,House / apartment,1,0,0,0,3.0,36,28,6.0,0,202500.0,Working,Secondary / secondary special
5146201,F,Y,Y,1,Married,House / apartment,1,0,0,0,3.0,36,28,6.0,0,202500.0,Working,Secondary / secondary special
5146202,F,Y,Y,1,Married,House / apartment,1,0,0,0,3.0,25,28,6.0,0,202500.0,Working,Secondary / secondary special
5146203,F,Y,Y,1,Married,House / apartment,1,0,0,0,3.0,19,28,6.0,0,202500.0,Working,Secondary / secondary special
5146204,F,Y,Y,1,Married,House / apartment,1,0,0,0,3.0,26,28,6.0,0,202500.0,Working,Secondary / secondary special
5146205,F,Y,Y,1,Married,House / apartment,1,0,0,0,3.0,23,28,6.0,0,202500.0,Working,Secondary / secondary special
5146206,F,Y,Y,1,Married,House / apartment,1,0,0,0,3.0,13,28,6.0,0,202500.0,Working,Secondary / secondary special
5146234,F,N,Y,0,Civil marriage,With parents,1,0,0,0,2.0,27,23,2.0,0,157500.0,Working,Higher education
5146235,F,N,Y,0,Civil marriage,With parents,1,0,0,0,2.0,26,23,2.0,0,157500.0,Working,Higher education
5146236,F,N,Y,0,Civil marriage,With parents,1,0,0,0,2.0,7,23,2.0,0,157500.0,Working,Higher education
5146237,F,N,Y,0,Civil marriage,With parents,1,0,0,0,2.0,12,23,2.0,0,157500.0,Working,Higher education
5146238,F,N,Y,0,Civil marriage,With parents,1,0,0,0,2.0,1,23,2.0,0,157500.0,Working,Higher education
5146239,F,N,Y,0,Civil marriage,With parents,1,0,0,0,2.0,17,23,2.0,0,157500.0,Working,Higher education
5146240,F,N,Y,0,Civil marriage,With parents,1,0,0,0,2.0,5,23,2.0,0,157500.0,Working,Higher education
5146241,F,N,Y,0,Civil marriage,With parents,1,0,0,0,2.0,0,23,2.0,0,157500.0,Working,Higher education
5146254,F,Y,Y,0,Civil marriage,House / apartment,1,0,0,0,2.0,14,35,1.0,0,90000.0,Commercial associate,Secondary / secondary special
5146260,M,Y,Y,1,Married,House / apartment,1,1,0,0,3.0,35,30,4.0,0,135000.0,Working,Secondary / secondary special
5146261,M,Y,Y,1,Married,House / apartment,1,1,0,0,3.0,37,30,4.0,0,135000.0,Working,Secondary / secondary special
5146263,M,Y,Y,1,Married,House / apartment,1,1,0,0,3.0,35,30,4.0,0,135000.0,Working,Secondary / secondary special
5146264,M,Y,Y,1,Married,House / apartment,1,1,0,0,3.0,46,30,4.0,0,135000.0,Working,Secondary / secondary special
5146265,M,Y,Y,1,Married,House / apartment,1,1,0,0,3.0,41,30,4.0,0,135000.0,Working,Secondary / secondary special
5146266,M,Y,Y,1,Married,House / apartment,1,1,0,0,3.0,37,30,4.0,0,135000.0,Working,Secondary / secondary special
5146267,M,Y,Y,1,Married,House / apartment,1,1,0,0,3.0,4,30,4.0,0,135000.0,Working,Secondary / secondary special
5146295,F,N,N,0,Married,House / apartment,1,1,0,0,2.0,52,49,11.0,0,67500.0,Working,Secondary / secondary special
5146296,F,N,N,0,Married,House / apartment,1,1,0,0,2.0,42,49,11.0,0,67500.0,Working,Secondary / secondary special
5146297,F,N,N,0,Married,House / apartment,1,1,0,0,2.0,52,49,11.0,0,67500.0,Working,Secondary / secondary special
5146298,F,N,N,0,Married,House / apartment,1,1,0,0,2.0,49,49,11.0,0,67500.0,Working,Secondary / secondary special
5146299,F,N,N,0,Married,House / apartment,1,1,0,0,2.0,9,49,11.0,0,67500.0,Working,Secondary / secondary special
5146300,F,N,N,0,Married,House / apartment,1,1,0,0,2.0,1,49,11.0,0,67500.0,Working,Secondary / secondary special
5146301,M,N,Y,0,Married,House / apartment,1,0,0,0,2.0,57,47,1.0,0,270000.0,Commercial associate,Secondary / secondary special
5146302,M,N,Y,0,Married,House / apartment,1,0,0,0,2.0,1,47,1.0,0,270000.0,Commercial associate,Secondary / secondary special
5146312,F,N,N,0,Civil marriage,With parents,1,1,0,0,2.0,16,27,3.0,0,180000.0,Working,Higher education
5146313,F,N,N,0,Civil marriage,With parents,1,1,0,0,2.0,25,27,3.0,0,180000.0,Working,Higher education
5146331,F,N,Y,0,Married,House / apartment,1,0,0,0,2.0,27,44,2.0,0,202500.0,Commercial associate,Secondary / secondary special
5146334,F,N,Y,0,Married,House / apartment,1,0,0,0,2.0,22,44,2.0,0,202500.0,Commercial associate,Secondary / secondary special
5146335,F,N,Y,0,Married,House / apartment,1,0,0,0,2.0,10,44,2.0,0,202500.0,Commercial associate,Secondary / secondary special
5146336,F,N,Y,0,Married,House / apartment,1,0,0,0,2.0,35,44,2.0,0,202500.0,Commercial associate,Secondary / secondary special
5146337,F,N,Y,0,Married,House / apartment,1,0,0,0,2.0,22,44,2.0,0,202500.0,Commercial associate,Secondary / secondary special
5146338,F,N,Y,0,Married,House / apartment,1,0,0,0,2.0,13,44,2.0,0,202500.0,Commercial associate,Secondary / secondary special
5146339,F,N,Y,0,Married,House / apartment,1,0,0,0,2.0,10,44,2.0,0,202500.0,Commercial associate,Secondary / secondary special
5146340,M,N,N,0,Single / not married,House / apartment,1,0,0,0,1.0,1,25,1.0,0,135000.0,Working,Secondary / secondary special
5146341,M,N,N,0,Single / not married,House / apartment,1,0,0,0,1.0,1,25,1.0,0,135000.0,Working,Secondary / secondary special
5146342,M,N,N,0,Single / not married,House / apartment,1,0,0,0,1.0,2,25,1.0,0,135000.0,Working,Secondary / secondary special
5146343,M,N,N,0,Single / not married,House / apartment,1,0,0,0,1.0,3,25,1.0,0,135000.0,Working,Secondary / secondary special
5146344,M,N,N,0,Single / not married,House / apartment,1,0,0,0,1.0,4,25,1.0,0,135000.0,Working,Secondary / secondary special
5146345,M,N,N,0,Single / not married,House / apartment,1,0,0,0,1.0,0,25,1.0,0,135000.0,Working,Secondary / secondary special
5146346,M,N,N,0,Single / not married,House / apartment,1,0,0,0,1.0,5,25,1.0,0,135000.0,Working,Secondary / secondary special
5146347,M,N,N,0,Single / not married,House / apartment,1,0,0,0,1.0,17,25,1.0,0,135000.0,Working,Secondary / secondary special
5146353,M,Y,N,2,Married,House / apartment,1,0,1,0,4.0,22,33,4.0,0,180000.0,Commercial associate,Higher education
5146354,M,Y,N,2,Married,House / apartment,1,0,1,0,4.0,27,33,4.0,0,180000.0,Commercial associate,Higher education
5146385,F,N,N,1,Separated,House / apartment,1,0,0,0,2.0,60,32,10.0,0,225000.0,Working,Secondary / secondary special
5146395,F,N,Y,0,Separated,House / apartment,1,1,0,0,1.0,12,54,6.0,0,112500.0,Working,Secondary / secondary special
5146396,F,N,Y,0,Separated,House / apartment,1,1,0,0,1.0,17,54,6.0,0,112500.0,Working,Secondary / secondary special
5146397,F,N,Y,0,Separated,House / apartment,1,1,0,0,1.0,17,54,6.0,0,112500.0,Working,Secondary / secondary special
5146399,F,N,Y,0,Separated,House / apartment,1,1,0,0,1.0,36,54,6.0,0,112500.0,Working,Secondary / secondary special
5146400,F,N,Y,0,Separated,House / apartment,1,1,0,0,1.0,25,54,6.0,0,112500.0,Working,Secondary / secondary special
5146401,F,N,Y,0,Separated,House / apartment,1,1,0,0,1.0,9,54,6.0,0,112500.0,Working,Secondary / secondary special
5146402,F,N,Y,0,Separated,House / apartment,1,1,0,0,1.0,21,54,6.0,0,112500.0,Working,Secondary / secondary special
5146403,M,N,Y,0,Single / not married,House / apartment,1,1,1,0,1.0,46,28,3.0,0,211500.0,Working,Secondary / secondary special
5146404,M,N,Y,0,Single / not married,House / apartment,1,1,1,0,1.0,6,28,3.0,0,211500.0,Working,Secondary / secondary special
5146405,M,N,Y,0,Single / not married,House / apartment,1,1,1,0,1.0,10,28,3.0,0,211500.0,Working,Secondary / secondary special
5146406,M,N,Y,0,Single / not married,House / apartment,1,1,1,0,1.0,21,28,3.0,0,211500.0,Working,Secondary / secondary special
5146407,M,N,Y,0,Single / not married,House / apartment,1,1,1,0,1.0,35,28,3.0,0,211500.0,Working,Secondary / secondary special
5146408,M,N,Y,0,Single / not married,House / apartment,1,1,1,0,1.0,32,28,3.0,0,211500.0,Working,Secondary / secondary special
5146409,M,N,Y,0,Single / not married,House / apartment,1,1,1,0,1.0,31,28,3.0,0,211500.0,Working,Secondary / secondary special
5146410,M,N,Y,0,Single / not married,House / apartment,1,1,1,0,1.0,25,28,3.0,0,211500.0,Working,Secondary / secondary special
5146411,M,N,Y,0,Single / not married,House / apartment,1,1,1,0,1.0,15,28,3.0,0,211500.0,Working,Secondary / secondary special
5146412,M,N,Y,0,Single / not married,House / apartment,1,1,1,0,1.0,13,28,3.0,0,211500.0,Working,Secondary / secondary special
5146424,F,N,Y,0,Civil marriage,House / apartment,1,0,0,0,2.0,34,64,15.0,0,112500.0,Commercial associate,Higher education
5146425,M,Y,N,0,Civil marriage,With parents,1,0,0,0,2.0,11,24,2.0,0,261000.0,Commercial associate,Incomplete higher
5146426,M,Y,N,0,Civil marriage,With parents,1,0,0,0,2.0,37,24,2.0,0,261000.0,Commercial associate,Incomplete higher
5146427,M,Y,N,0,Civil marriage,With parents,1,0,0,0,2.0,36,24,2.0,0,261000.0,Commercial associate,Incomplete higher
5146428,M,Y,N,0,Civil marriage,With parents,1,0,0,0,2.0,35,24,2.0,0,261000.0,Commercial associate,Incomplete higher
5146429,M,Y,N,0,Civil marriage,With parents,1,0,0,0,2.0,22,24,2.0,0,261000.0,Commercial associate,Incomplete higher
5146430,M,Y,N,0,Civil marriage,With parents,1,0,0,0,2.0,11,24,2.0,0,261000.0,Commercial associate,Incomplete higher
